OG0000478	GWHPBEUN027569, GWHPBEUN043253, GWHPBEUN043254	RXH67771.1	XP_018828000.1, XP_018828001.1, XP_018828002.1, XP_018828003.1, XP_018828005.1, XP_018840976.1, XP_018840983.1, XP_018840989.1, XP_018840998.1, XP_018841005.1	XP_018828000.2, XP_018828002.2, XP_018828005.2, XP_018840976.1, XP_018840989.1, XP_018840998.1, XP_035544199.1, XP_035544200.1, XP_035544201.1	OF14870-RA, OF20103-RA
OG0000479	GWHPBEUN028596	RXH72466.1, RXH72467.1, RXH73465.1, RXH73539.1, RXH73546.1, RXH73547.1, RXH73567.1, RXH73573.1, RXH82866.1, RXH92043.1, RXH92261.1, RXH92262.1, RXH93741.1, RXH96974.1, RXI00593.1, RXI08617.1, RXI08618.1, RXI08621.1, RXI08624.1, RXI08666.1, RXI08671.1, RXI08672.1, RXI09189.1	XP_018808959.1	Null	
OG0000480	GWHPBEUN030877, GWHPBEUN030878	RXH96868.1	XP_018806471.1, XP_018806472.1, XP_018806473.1, XP_018806475.1, XP_018806476.1, XP_018806477.1, XP_018806478.1, XP_018806479.1, XP_018806480.1, XP_018806481.1, XP_018806482.1, XP_018806483.1	XP_018806471.1, XP_018806472.1, XP_018806473.1, XP_018806476.1, XP_018806477.1, XP_018806478.1, XP_018806480.1, XP_018806482.1, XP_018806483.1	OF02198-RA
OG0000481	GWHPBEUN031392, GWHPBEUN031394, GWHPBEUN031398, GWHPBEUN031401, GWHPBEUN042598, GWHPBEUN046434, GWHPBEUN046437	RXH86067.1, RXH95456.1, RXH99278.1, RXH99804.1, RXI07014.1	XP_018815716.1, XP_018815720.1, XP_018820149.1, XP_018848373.1	XP_018815716.1, XP_018815720.1, XP_018820149.1, XP_018848373.2, XP_035542478.1, XP_035542516.1	OF01850-RA, OF01852-RA, OF16607-RA
OG0000482	GWHPBEUN040556, GWHPBEUN044746	RXH68626.1, RXH68628.1, RXH68630.1, RXH90520.1, RXH90524.1, RXI00574.1	XP_018805182.1, XP_018811059.1, XP_018813082.1, XP_018839417.1, XP_018850618.1, XP_018851248.1, XP_018851425.1	XP_018805182.1, XP_018813082.1, XP_018850618.1, XP_018851248.1, XP_018851425.1	OF15400-RA, OF18055-RA, OF25789-RA, OF25804-RA, OF25806-RA
OG0000483	GWHPBEUN040579, GWHPBEUN040584, GWHPBEUN043469, GWHPBEUN043470, GWHPBEUN045673	RXH85888.1, RXH93034.1, RXH99418.1	XP_018805399.1, XP_018829402.1, XP_018839376.1, XP_018857887.1, XP_018859067.1, XP_018860498.1	XP_018805399.1, XP_018829402.1, XP_018859067.2, XP_018860498.2, XP_035545163.1, XP_035546470.1	OF14720-RA, OF16054-RA, OF20074-RA, OF25786-RA, OF25793-RA
OG0000484	GWHPBEUN041208, GWHPBEUN041209, GWHPBEUN041210, GWHPBEUN041211, GWHPBEUN041212, GWHPBEUN041213	Null	XP_018848204.1, XP_018855925.1, XP_018855926.1	XP_035542813.1, XP_035547053.1, XP_035547054.1, XP_035547055.1, XP_035547057.1, XP_035547058.1, XP_035547059.1, XP_035547060.1, XP_035547061.1, XP_035547062.1, XP_035547063.1, XP_035547064.1	OF21171-RA, OF21172-RA, OF21173-RA, OF21541-RA
OG0000485	GWHPBEUN041810, GWHPBEUN041811, GWHPBEUN041812, GWHPBEUN041813, GWHPBEUN041814, GWHPBEUN047073, GWHPBEUN047074, GWHPBEUN047075, GWHPBEUN047076	RXH80470.1, RXI02177.1, RXI02178.1	XP_018842956.1, XP_018842957.1, XP_018842958.1, XP_018842959.1, XP_018846265.1, XP_018846266.1, XP_018846267.1, XP_018846268.1, XP_018854197.1	XP_018846265.1, XP_035545463.1	OF10411-RA, OF26992-RA
OG0000486	GWHPBEUN042118, GWHPBEUN042119, GWHPBEUN042120	RXH80697.1, RXI01300.1	XP_018847799.1, XP_018847800.1, XP_018847801.1, XP_018847802.1, XP_018847803.1, XP_018847804.1, XP_018847805.1, XP_018847806.1, XP_018847807.1, XP_018847808.1	XP_018847799.1, XP_018847801.1, XP_018847803.1, XP_018847804.1, XP_018847806.1, XP_018847807.1, XP_035544848.1, XP_035544849.1, XP_035544850.1	OF26812-RA
OG0000487	GWHPBEUN042203, GWHPBEUN042204, GWHPBEUN042205, GWHPBEUN046734, GWHPBEUN046735, GWHPBEUN046736	RXH80746.1, RXI01250.1	XP_018820563.1, XP_018820564.1, XP_018820565.1, XP_018820566.1, XP_018820568.1, XP_018820569.1, XP_018829872.1, XP_018829873.1, XP_018829874.1	XP_018820563.1, XP_018820565.1, XP_018829872.1, XP_018829873.1, XP_035544295.1, XP_035544297.1	OF10253-RA, OF26765-RA
OG0000488	GWHPBEUN044058, GWHPBEUN044059, GWHPBEUN044060	RXH80942.1	XP_018810578.1, XP_018810579.1, XP_018810580.1, XP_018810582.1, XP_018810583.1	XP_035539130.1, XP_035539270.1, XP_035539271.1, XP_035539272.1, XP_035539273.1, XP_035539274.1, XP_035539275.1, XP_035539276.1, XP_035539277.1, XP_035539278.1, XP_035539279.1, XP_035543865.1, XP_035543866.1, XP_035543867.1	OF14326-RA, OF26366-RA
OG0000489	GWHPBEUN044546, GWHPBEUN044830	RXH76281.1, RXH81526.1	XP_018811172.1, XP_018811173.1, XP_018813662.1, XP_018813663.1, XP_018813664.1, XP_018813665.1, XP_018813666.1	XP_018811172.2, XP_018811173.2, XP_018813662.1, XP_018813663.1, XP_018813664.1, XP_018813665.1, XP_035543760.1, XP_035545232.1, XP_035545233.1, XP_035545234.1, XP_035545235.1, XP_035545236.1	OF13980-RA, OF15460-RA
OG0000490	GWHPBEUN046046	Null	XP_018808018.1, XP_018834997.1, XP_018855909.1, XP_018856044.1, XP_018857578.1, XP_018859515.1, XP_018859526.1	XP_018855909.2, XP_018857578.1, XP_035542102.1, XP_035543081.1, XP_035543082.1, XP_035543084.1, XP_035543118.1, XP_035543119.1, XP_035545124.1, XP_035545125.1, XP_035545127.1, XP_035545129.1, XP_035545132.1, XP_035545133.1, XP_035545134.1, XP_035545135.1	OF00526-RA
OG0000491	GWHPBEUN047457, GWHPBEUN047546, GWHPBEUN047704, GWHPBEUN047708, GWHPBEUN047722, GWHPBEUN047728, GWHPBEUN047737, GWHPBEUN047743, GWHPBEUN047771, GWHPBEUN047787, GWHPBEUN047804	RXH76004.1, RXH97384.1, RXI09705.1, RXI09706.1, RXI09988.1	Null	Null	OF03109-RA, OF04255-RA, OF04256-RA, OF08033-RA, OF21088-RA, OF21308-RA, OF21309-RA, OF21316-RA, OF29513-RA
OG0000492	Null	RXH72290.1, RXH73994.1, RXH80444.1, RXH86560.1, RXH90376.1, RXH90607.1, RXH90608.1, RXH91284.1, RXH97407.1, RXI00815.1, RXI02116.1, RXI05401.1, RXI05806.1, RXI05821.1, RXI05822.1, RXI05823.1, RXI05826.1, RXI05831.1, RXI05835.1, RXI05836.1, RXI05838.1, RXI05839.1, RXI05841.1, RXI05842.1, RXI05843.1	Null	Null	
OG0000493	Null	RXH74886.1, RXH88312.1, RXI05054.1, RXI06207.1, RXI06213.1, RXI06228.1, RXI06230.1, RXI06232.1, RXI06234.1, RXI06257.1, RXI06258.1, RXI06269.1, RXI06295.1, RXI06301.1, RXI06302.1, RXI06303.1, RXI06304.1, RXI06305.1, RXI06310.1, RXI06312.1, RXI06313.1, RXI06338.1, RXI06340.1, RXI06342.1, RXI09437.1	Null	Null	
OG0000494	Null	Null	XP_018815826.1, XP_018832410.1, XP_018838266.1, XP_018846891.1, XP_018847225.1, XP_018854932.1, XP_018855106.1, XP_018855561.1, XP_018858210.1, XP_018859202.1, XP_018859204.1, XP_018860461.1	XP_018815826.1, XP_018859202.2, XP_035543643.1	OF00376-RA, OF02193-RA, OF02294-RA, OF04640-RA, OF06327-RA, OF06611-RA, OF09630-RA, OF17075-RA, OF24075-RA, OF25994-RA
OG0000495	Null	Null	XP_018850037.1, XP_018850038.1, XP_018850040.1, XP_018850041.1, XP_018850042.1, XP_018850043.1, XP_018850044.1, XP_018850045.1, XP_018850047.1	XP_018850037.2, XP_018850038.2, XP_018850041.2, XP_018850042.2, XP_018850044.2, XP_018850045.2, XP_018850047.2, XP_035551323.1, XP_035551324.1, XP_035551325.1, XP_035551326.1, XP_035551327.1, XP_035551328.1, XP_035551329.1, XP_035551339.1	OF22069-RA
OG0000496	GWHPBEUN000153, GWHPBEUN003881, GWHPBEUN004814, GWHPBEUN031291, GWHPBEUN047167	RXH77024.1, RXH94590.1, RXI08092.1, RXI08840.1	XP_018807229.1, XP_018808435.1, XP_018821751.1, XP_018826225.1, XP_018852505.1	XP_018807229.1, XP_018808435.1, XP_018821751.1, XP_018826225.1, XP_018852505.1	OF01919-RA, OF10469-RA, OF12560-RA, OF19490-RA, OF23719-RA
OG0000497	GWHPBEUN000255, GWHPBEUN004883, GWHPBEUN011445, GWHPBEUN041862, GWHPBEUN047035	RXH80514.1, RXH84596.1, RXH94472.1, RXI02228.1, RXI04361.1, RXI08940.1	XP_018814416.1, XP_018823279.1, XP_018841743.1	XP_018814416.1, XP_018823279.1, XP_018841743.1, XP_018844270.2, XP_035544729.1	OF10392-RA, OF12625-RA, OF23645-RA, OF26954-RA, OF27721-RA
OG0000498	GWHPBEUN000705, GWHPBEUN000706, GWHPBEUN000707, GWHPBEUN000708, GWHPBEUN005158, GWHPBEUN005159, GWHPBEUN008255, GWHPBEUN029378	RXH68845.1	XP_018808083.1, XP_018808084.1, XP_018808085.1, XP_018847540.1, XP_018847541.1, XP_018847542.1, XP_018847543.1	XP_018847540.1, XP_018847541.1, XP_018847542.1, XP_035539345.1, XP_035547467.1, XP_035548108.1	OF12836-RA, OF23315-RA
OG0000499	GWHPBEUN000765, GWHPBEUN013094, GWHPBEUN013095, GWHPBEUN013099, GWHPBEUN021571, GWHPBEUN032684, GWHPBEUN032685	RXH68910.1, RXH74368.1, RXH82172.1, RXI05676.1	XP_018816248.1, XP_018826765.1, XP_018839930.1, XP_018856843.1	XP_018816248.1, XP_018826765.1, XP_018839930.1, XP_035551594.1	OF03996-RA, OF18519-RA, OF22004-RA, OF23274-RA, OF30063-RA
OG0000500	GWHPBEUN000852, GWHPBEUN035643	RXH69025.1, RXH72477.1, RXH88519.1	XP_018827361.1, XP_018827362.1, XP_018827363.1, XP_018827364.1, XP_018827365.1, XP_018827366.1, XP_018827367.1, XP_018834780.1, XP_018834781.1	XP_018827361.1, XP_018827362.1, XP_018827363.1, XP_018827365.1, XP_018834780.1, XP_018834781.1, XP_035547648.1, XP_035551279.1	OF17871-RA, OF23205-RA
OG0000501	GWHPBEUN000963, GWHPBEUN005338, GWHPBEUN005339	RXH69127.1, RXH88624.1	XP_018833043.1, XP_018833045.1, XP_018833046.1, XP_018833047.1, XP_018833048.1, XP_018833049.1, XP_018833050.1, XP_018833051.1, XP_018843241.1, XP_018843242.1	XP_018833045.2, XP_035548575.1, XP_035548576.1, XP_035548577.1, XP_035548578.1, XP_035548579.1, XP_035548580.1	OF12956-RA, OF23129-RA
OG0000502	GWHPBEUN001036, GWHPBEUN004687, GWHPBEUN005213, GWHPBEUN018304, GWHPBEUN018638, GWHPBEUN019804, GWHPBEUN027742, GWHPBEUN034383, GWHPBEUN040613, GWHPBEUN045546, GWHPBEUN045841	Null	XP_018805772.1, XP_018814394.1, XP_018846501.1, XP_018852637.1, XP_018854318.1, XP_018854329.1, XP_018855472.1	XP_018814394.1, XP_018846501.1	OF07246-RA, OF15842-RA, OF24904-RA, OF28395-RA
OG0000503	GWHPBEUN001137, GWHPBEUN019883, GWHPBEUN019884, GWHPBEUN019885, GWHPBEUN039342, GWHPBEUN039343, GWHPBEUN039344	RXH67403.1, RXH88804.1, RXH91441.1	XP_018807285.1, XP_018807286.1, XP_018835118.1, XP_018835119.1, XP_018835120.1, XP_018844689.1	XP_018807285.1, XP_018835118.1, XP_018835119.1, XP_018835120.1, XP_018844689.1	OF03506-RA, OF23020-RA, OF25396-RA
OG0000504	GWHPBEUN001563, GWHPBEUN005777	RXH70702.1, RXH78265.1	XP_018809390.1, XP_018810749.1, XP_018810750.1, XP_018810751.1, XP_018810752.1, XP_018813421.1, XP_018813422.1, XP_018855115.1	XP_018813421.2, XP_018813422.2, XP_035539119.1, XP_035539120.1, XP_035539121.1, XP_035539122.1, XP_035542895.1, XP_035542896.1, XP_035542897.1, XP_035542898.1	OF13264-RA, OF22720-RA
OG0000505	GWHPBEUN003001, GWHPBEUN006402, GWHPBEUN023355, GWHPBEUN037269	RXH71363.1, RXH78487.1, RXH87154.1, RXH98111.1	XP_018820340.1, XP_018827098.1, XP_018827099.1, XP_018827100.1, XP_018840249.1, XP_018840745.1	XP_018820340.1, XP_018827098.1, XP_018827099.1, XP_018827100.1, XP_018840249.1, XP_018840745.2	OF00501-RA, OF08495-RA, OF13700-RA, OF24112-RA
OG0000506	GWHPBEUN003432, GWHPBEUN006828	RXI07599.1, RXI07607.1	XP_018817054.1, XP_018817055.1, XP_018817056.1, XP_018817057.1, XP_018817059.1, XP_018817060.1, XP_018834196.1, XP_018834204.1, XP_018834213.1	XP_018817054.1, XP_018817055.1, XP_018817056.1, XP_018817057.1, XP_018817059.1, XP_018834196.1, XP_018834204.1, XP_018834213.1, XP_035547363.1	OF07864-RA, OF19746-RA
OG0000507	GWHPBEUN003491, GWHPBEUN003492, GWHPBEUN003493, GWHPBEUN016284, GWHPBEUN016285, GWHPBEUN016286	RXH77989.1, RXH92960.1, RXH95853.1, RXI07624.1	XP_018822786.1, XP_018822787.1, XP_018824334.1, XP_018824335.1, XP_018824336.1, XP_018824338.1, XP_018824339.1	XP_018822787.1, XP_018824335.1, XP_018824338.1, XP_018824339.1, XP_035548160.1, XP_035549829.1	OF09518-RA
OG0000508	GWHPBEUN004399, GWHPBEUN004420, GWHPBEUN004422	Null	XP_018811181.1, XP_018811182.1, XP_018811185.1, XP_018812141.1	XP_018811181.1, XP_018811182.1, XP_018812141.1, XP_035548034.1, XP_035548037.1, XP_035548038.1, XP_035548343.1	OF00281-RA, OF00283-RA, OF19157-RA, OF19158-RA, OF19159-RA, OF19160-RA, OF19162-RA, OF19165-RA, OF19166-RA, OF19167-RA
OG0000509	GWHPBEUN004437, GWHPBEUN009814, GWHPBEUN025982	RXH75296.1, RXH75389.1, RXH99790.1, RXI07189.1	XP_018806102.1, XP_018835606.1, XP_018835607.1, XP_018835608.1, XP_018835609.1, XP_018835610.1, XP_018835611.1, XP_018841968.1	XP_018835607.2, XP_018835608.2, XP_018835611.2, XP_018841968.1, XP_035542311.1, XP_035548028.1	OF06435-RA, OF11130-RA, OF19148-RA
OG0000510	GWHPBEUN006759, GWHPBEUN008139	RXI08208.1	XP_018842771.1, XP_018842773.1, XP_018842774.1, XP_018842775.1, XP_018859276.1, XP_018859284.1, XP_018859291.1, XP_018859299.1, XP_018859306.1, XP_018859319.1	XP_018842771.1, XP_018842773.1, XP_018842775.1, XP_018859276.1, XP_018859284.1, XP_018859291.1, XP_018859299.1, XP_018859306.1, XP_018859319.1	OF03064-RA, OF12087-RA
OG0000511	GWHPBEUN008189, GWHPBEUN018287, GWHPBEUN018288, GWHPBEUN028209	RXH90281.1, RXH95276.1, RXI08226.1	XP_018818797.1, XP_018818798.1, XP_018841947.1, XP_018841948.1, XP_018841949.1, XP_018841950.1, XP_018842811.1, XP_018842812.1	XP_018818797.1, XP_018818798.1, XP_018842811.1, XP_035546372.1, XP_035546373.1, XP_035546374.1	OF12060-RA, OF20452-RA, OF21379-RA
OG0000512	GWHPBEUN008359	RXH73778.1, RXH83893.1, RXH83894.1, RXH83907.1	XP_018860485.1, XP_018860486.1, XP_018860487.1, XP_018860489.1, XP_018860490.1, XP_018860491.1, XP_018860492.1, XP_018860493.1, XP_018860495.1, XP_018860496.1, XP_018860497.1	XP_018860490.2, XP_018860495.2, XP_018860496.2, XP_035542470.1, XP_035542471.1, XP_035542472.1, XP_035542473.1	OF11946-RA
OG0000513	GWHPBEUN009611, GWHPBEUN026214, GWHPBEUN026215	RXH85420.1, RXH85426.1, RXH85428.1, RXH85429.1, RXH85430.1, RXH99236.1, RXI00422.1, RXI00423.1, RXI00424.1	XP_018815306.1, XP_018815307.1, XP_018841423.1, XP_018841424.1	XP_018815306.1, XP_018815307.1, XP_018841423.1, XP_018841424.1	OF06277-RA, OF06278-RA, OF11281-RA, OF11282-RA
OG0000514	GWHPBEUN010814, GWHPBEUN010816, GWHPBEUN019010, GWHPBEUN044381, GWHPBEUN044382	RXH81284.1, RXH83287.1, RXH93032.1, RXI04925.1, RXI05043.1	XP_018851136.1, XP_018857854.1	XP_018851136.2, XP_035541314.1, XP_035541315.1, XP_035541316.1, XP_035544286.1, XP_035546153.1, XP_035546154.1, XP_035546155.1	OF07407-RA, OF14102-RA, OF15580-RA, OF28136-RA
OG0000515	GWHPBEUN010952, GWHPBEUN010953, GWHPBEUN010954, GWHPBEUN018885, GWHPBEUN018886, GWHPBEUN018887, GWHPBEUN018888	RXH87861.1	XP_018817938.1, XP_018817939.1, XP_018817940.1, XP_018817941.1, XP_018837446.1, XP_018837447.1, XP_018837448.1, XP_018856571.1	XP_018817938.1, XP_018817939.1, XP_018837446.1, XP_018837447.1, XP_018856571.1	OF07333-RA, OF21427-RA, OF28045-RA
OG0000516	GWHPBEUN011070, GWHPBEUN018802, GWHPBEUN041522, GWHPBEUN047278	RXH81967.1, RXH81968.1, RXI01546.1	XP_018808472.1, XP_018817176.1, XP_018819292.1, XP_018820730.1, XP_018828506.1, XP_018828507.1	XP_018817176.1, XP_018819292.1, XP_018828506.1, XP_018828507.1, XP_035544875.1, XP_035546338.1	OF04369-RA, OF04371-RA, OF07278-RA, OF10547-RA, OF27950-RA
OG0000517	GWHPBEUN011297, GWHPBEUN011298, GWHPBEUN018664, GWHPBEUN048169	RXH84723.1, RXI04283.1, RXI04285.1, RXI04286.1, RXI04287.1	XP_018830568.1, XP_018830569.1, XP_018830570.1, XP_018837612.1, XP_018837613.1, XP_018837614.1, XP_018837615.1, XP_018837616.1	XP_018830569.1, XP_018837613.2, XP_035541031.1, XP_035546190.1, XP_035546191.1	OF07175-RA, OF27785-RA
OG0000518	GWHPBEUN011415, GWHPBEUN011416, GWHPBEUN018625, GWHPBEUN047057, GWHPBEUN048211, GWHPBEUN048212, GWHPBEUN048213	RXH84645.1, RXI04342.1, RXI04343.1, RXI04344.1	XP_018835985.1, XP_018841747.1, XP_018841748.1, XP_018850452.1, XP_018850453.1, XP_018850454.1	XP_018850452.1, XP_018850454.1, XP_035545401.1, XP_035546053.1	OF07137-RA, OF10399-RA, OF27737-RA
OG0000519	GWHPBEUN012531, GWHPBEUN017790	RXH83936.1, RXI03211.1	XP_018825516.1, XP_018825517.1, XP_018825519.1, XP_018825520.1, XP_018825521.1, XP_018839747.1, XP_018839748.1, XP_018839749.1, XP_018839750.1	XP_018825516.1, XP_018825517.1, XP_018825519.1, XP_018825520.1, XP_018825521.1, XP_018839747.2, XP_018839749.2, XP_035546291.1, XP_035546292.1	OF16441-RA, OF27068-RA
OG0000520	GWHPBEUN012663, GWHPBEUN017688	RXH82214.1, RXH82215.1, RXH84516.1, RXH85196.1, RXH85221.1, RXH97414.1, RXH97415.1, RXH97416.1, RXI03527.1, RXI03529.1	XP_018814033.1, XP_018835252.1, XP_018835253.1, XP_018855896.1, XP_018859765.1	XP_018859765.1, XP_035540876.1, XP_035541201.1, XP_035545992.1	OF16509-RA, OF27027-RA, OF27029-RA
OG0000521	GWHPBEUN012772, GWHPBEUN017622, GWHPBEUN017623	RXH85342.1, RXI03746.1	XP_018834558.1, XP_018834559.1, XP_018834560.1, XP_018834561.1, XP_018834562.1, XP_018845971.1, XP_018845972.1, XP_018845973.1, XP_018845974.1, XP_018845975.1	XP_018834559.1, XP_018834560.1, XP_018834561.1, XP_018845972.1, XP_018845973.1, XP_018845975.1, XP_035546089.1	OF16561-RA, OF18862-RA
OG0000522	GWHPBEUN012943, GWHPBEUN012946, GWHPBEUN012947, GWHPBEUN012953, GWHPBEUN012954, GWHPBEUN012955, GWHPBEUN012957	Null	XP_018817446.1, XP_018838557.1, XP_018838626.1, XP_018844212.1, XP_018844213.1, XP_018844214.1, XP_018844215.1, XP_018844216.1, XP_018844218.1, XP_018844219.1, XP_018854162.1	XP_035548747.1, XP_035548750.1, XP_035548758.1	OF04242-RA, OF18622-RA, OF26464-RA
OG0000523	GWHPBEUN013100, GWHPBEUN013101, GWHPBEUN013102, GWHPBEUN013103, GWHPBEUN013104, GWHPBEUN013105, GWHPBEUN013106, GWHPBEUN013107	Null	XP_018816252.1, XP_018816253.1, XP_018816254.1, XP_018816255.1, XP_018816256.1, XP_018816257.1	XP_018816252.1, XP_018816253.1, XP_018816256.1, XP_035549513.1, XP_035549514.1, XP_035549515.1, XP_035549516.1, XP_035549517.1, XP_035549518.1	OF18518-RA
OG0000524	GWHPBEUN013728, GWHPBEUN013729, GWHPBEUN013730, GWHPBEUN033664, GWHPBEUN033665, GWHPBEUN033666, GWHPBEUN033667	Null	XP_018811660.1, XP_018815649.1, XP_018815650.1, XP_018815651.1, XP_018815652.1, XP_018815653.1, XP_018815654.1	XP_018811660.1, XP_018815649.1, XP_018815650.1, XP_018815651.1, XP_018815652.1, XP_018815653.1, XP_018815654.1, XP_035549373.1, XP_035549374.1	OF21485-RA
OG0000525	GWHPBEUN014449, GWHPBEUN023249, GWHPBEUN026377, GWHPBEUN034625, GWHPBEUN045658	RXH68018.1, RXH73374.1, RXH85904.1, RXH89985.1, RXH99406.1	XP_018810754.1, XP_018812045.1, XP_018823898.1, XP_018838329.1, XP_018857912.1	XP_018812045.2, XP_018823898.1, XP_018838329.1, XP_018857912.1, XP_035538471.1	OF06168-RA, OF08571-RA, OF16046-RA, OF17146-RA
OG0000526	GWHPBEUN014640, GWHPBEUN034886, GWHPBEUN034888	RXH73845.1, RXH92560.1, RXH92561.1, RXH92568.1, RXH92574.1	XP_018808497.1, XP_018835472.1, XP_018835474.1, XP_018836276.1, XP_018839054.1, XP_018842495.1, XP_018852297.1, XP_018853117.1, XP_018859287.1	XP_018839054.1, XP_035538697.1, XP_035538698.1, XP_035538699.1, XP_035549442.1	OF02670-RA, OF17330-RA
OG0000527	GWHPBEUN014976, GWHPBEUN014977, GWHPBEUN035333	RXH71503.1, RXH78599.1	XP_018836619.1, XP_018836620.1, XP_018836621.1, XP_018852006.1, XP_018852117.1, XP_018852193.1, XP_018852270.1	XP_018836619.1, XP_018836621.1, XP_018852006.1, XP_018852193.1, XP_018852270.1, XP_035549308.1, XP_035549309.1, XP_035549310.1, XP_035549311.1, XP_035549312.1	OF02690-RA, OF17650-RA
OG0000528	GWHPBEUN015071, GWHPBEUN035456	RXH72657.1, RXH91837.1	XP_018820389.1, XP_018842569.1, XP_018845536.1, XP_018845537.1, XP_018845538.1, XP_018845539.1, XP_018845540.1, XP_018845541.1, XP_018845542.1, XP_018845543.1, XP_018855319.1	XP_018820389.2, XP_018845536.1, XP_018845538.1, XP_018845541.1, XP_018845542.1, XP_018845543.1, XP_035548629.1	OF02767-RA, OF17737-RA
OG0000529	GWHPBEUN015178, GWHPBEUN035610, GWHPBEUN035611, GWHPBEUN035612, GWHPBEUN035613, GWHPBEUN035614, GWHPBEUN035615	RXH72514.1, RXH91996.1	XP_018834739.1, XP_018845746.1, XP_018845747.1, XP_018845748.1	XP_018845746.2, XP_018845747.2, XP_018845748.2, XP_035548882.1, XP_035548883.1, XP_035548884.1, XP_035548885.1, XP_035548886.1, XP_035551335.1	OF02852-RA, OF17850-RA
OG0000530	GWHPBEUN015186, GWHPBEUN015187, GWHPBEUN015188, GWHPBEUN015189, GWHPBEUN035630, GWHPBEUN035631	RXH72502.1, RXH92009.1	XP_018834757.1, XP_018834758.1, XP_018834760.1, XP_018834761.1, XP_018834764.1, XP_018834765.1, XP_018834766.1	XP_018834757.1, XP_018834758.1, XP_018834760.1, XP_018834761.1, XP_018834764.1, XP_018834765.1, XP_018834766.1	OF02859-RA, OF17858-RA
OG0000531	GWHPBEUN016019, GWHPBEUN031325, GWHPBEUN031326, GWHPBEUN031328, GWHPBEUN031329	RXH76990.1, RXH95527.1, RXH95528.1	XP_018828654.1, XP_018828655.1, XP_018852465.1, XP_018852466.1, XP_018852467.1, XP_018852468.1, XP_018852469.1	XP_018828654.2, XP_018828655.2, XP_018852465.1, XP_018852466.1, XP_018852467.1, XP_018852469.1	OF01893-RA, OF01894-RA, OF01895-RA
OG0000532	GWHPBEUN016263, GWHPBEUN016264, GWHPBEUN031010	RXH78011.1, RXH95824.1	XP_018814192.1, XP_018831910.1, XP_018831911.1, XP_018831912.1, XP_018831913.1, XP_018831914.1, XP_018831915.1, XP_018831916.1, XP_018831918.1, XP_018855084.1	XP_018814192.1, XP_018831910.1, XP_018831911.1, XP_018831912.1, XP_018831915.1, XP_018831916.1, XP_018831918.1	OF02108-RA, OF09506-RA
OG0000533	GWHPBEUN016542, GWHPBEUN023461, GWHPBEUN025753, GWHPBEUN035086, GWHPBEUN037193	RXH73969.1, RXH75562.1, RXH92789.1, RXI00331.1, RXI00928.1	XP_018806361.1, XP_018807162.1, XP_018810164.1, XP_018842906.1	XP_018806361.1, XP_018810164.1, XP_018842906.2, XP_035550426.1, XP_035551577.1	OF06604-RA, OF08419-RA, OF09703-RA, OF17468-RA, OF24163-RA
OG0000534	GWHPBEUN016596, GWHPBEUN030359, GWHPBEUN030360, GWHPBEUN030361	RXH97247.1, RXI00999.1	XP_018819236.1, XP_018819237.1, XP_018819238.1, XP_018819239.1, XP_018825008.1, XP_018825009.1, XP_018825010.1	XP_018819236.1, XP_018819237.1, XP_018819238.1, XP_018819239.1, XP_018825008.1, XP_018825009.1, XP_018825010.1, XP_035543416.1, XP_035543417.1	OF09752-RA, OF28698-RA
OG0000535	GWHPBEUN017061, GWHPBEUN017064, GWHPBEUN017065, GWHPBEUN017066, GWHPBEUN017068, GWHPBEUN017070	Null	XP_018819579.1, XP_018819580.1, XP_018819599.1, XP_018832652.1, XP_018833708.1	XP_018819561.2, XP_018819580.2, XP_018832652.2, XP_018833708.2, XP_035550103.1, XP_035550105.1, XP_035550110.1, XP_035550115.1	OF10034-RA, OF10035-RA, OF10037-RA, OF10039-RA, OF10040-RA
OG0000536	GWHPBEUN017377, GWHPBEUN017378, GWHPBEUN017379, GWHPBEUN017380, GWHPBEUN030147, GWHPBEUN030150	RXH84101.1	XP_018827246.1, XP_018827259.1, XP_018827267.1, XP_018828129.1, XP_018828137.1, XP_018831925.1	XP_018827246.1, XP_018827259.1, XP_035543088.1, XP_035543089.1, XP_035543725.1, XP_035543726.1, XP_035549601.1	OF10155-RA, OF21047-RA, OF21048-RA, OF21049-RA
OG0000537	GWHPBEUN017525, GWHPBEUN044267, GWHPBEUN044268, GWHPBEUN045089, GWHPBEUN045090, GWHPBEUN045091, GWHPBEUN045092	Null	XP_018814149.1, XP_018838752.1, XP_018838753.1, XP_018838754.1, XP_018838756.1, XP_018838757.1, XP_018838758.1, XP_018838759.1	XP_018814149.1, XP_018838752.1, XP_018838753.1, XP_018838754.1, XP_018838756.1, XP_018838757.1, XP_018838758.1, XP_035545339.1	OF14186-RA
OG0000538	GWHPBEUN018316, GWHPBEUN018317, GWHPBEUN018580, GWHPBEUN018581, GWHPBEUN018600, GWHPBEUN048239	RXH83601.1	XP_018830586.1, XP_018830587.1, XP_018836029.1, XP_018836030.1, XP_018836031.1, XP_018836032.1, XP_018836033.1	XP_018830587.1, XP_018836029.1, XP_018836030.1, XP_018836031.1, XP_018836032.1, XP_018836033.1, XP_035546340.1, XP_035546341.1, XP_035546342.1	OF07115-RA
