OG0000301	GWHPBDOB026913	GWHPCBGB069154, GWHPCBGB069155, GWHPCBGB069156, GWHPCBGB069157, GWHPCBGB069158, GWHPCBGB069159, GWHPCBGB069160, GWHPCBGB069161, GWHPCBGB069162, GWHPCBGB069163, GWHPCBGB069164, GWHPCBGB069165, GWHPCBGB069166, GWHPCBGB071686, GWHPCBGB071687, GWHPCBGB071688, GWHPCBGB071689, GWHPCBGB071690	Null	g16536.t1	KAF9668966.1	GWHPCBGE069751, GWHPCBGE069752, GWHPCBGE069753, GWHPCBGE069754, GWHPCBGE072296, GWHPCBGE072297, GWHPCBGE072298, GWHPCBGE072299, GWHPCBGE072300, GWHPCBGE072301, GWHPCBGE072302	GWHPCBGE069751, GWHPCBGE069752, GWHPCBGE069753, GWHPCBGE069754, GWHPCBGE072296, GWHPCBGE072297, GWHPCBGE072298, GWHPCBGE072299, GWHPCBGE072300, GWHPCBGE072301, GWHPCBGE072302
OG0000302	GWHPBDOB027239	GWHPCBGB068487, GWHPCBGB071156, GWHPCBGB071157, GWHPCBGB071158, GWHPCBGB071159, GWHPCBGB071160, GWHPCBGB071161, GWHPCBGB071162, GWHPCBGB071163	GWHPBDOA025266	Null	Null	GWHPCBGE069107, GWHPCBGE069108, GWHPCBGE069109, GWHPCBGE069110, GWHPCBGE069111, GWHPCBGE069112, GWHPCBGE071735, GWHPCBGE071736, GWHPCBGE071737, GWHPCBGE071738, GWHPCBGE071739, GWHPCBGE071740, GWHPCBGE071741, GWHPCBGE071742, GWHPCBGE071743, GWHPCBGE071744	GWHPCBGE069107, GWHPCBGE069108, GWHPCBGE069109, GWHPCBGE069110, GWHPCBGE069111, GWHPCBGE069112, GWHPCBGE071735, GWHPCBGE071736, GWHPCBGE071737, GWHPCBGE071738, GWHPCBGE071739, GWHPCBGE071740, GWHPCBGE071741, GWHPCBGE071742, GWHPCBGE071743, GWHPCBGE071744
OG0000303	GWHPBDOB027275	GWHPCBGB068404, GWHPCBGB068405, GWHPCBGB068406, GWHPCBGB068407, GWHPCBGB068408, GWHPCBGB068409, GWHPCBGB068410, GWHPCBGB068411, GWHPCBGB071080, GWHPCBGB071081, GWHPCBGB071082	GWHPBDOA025302	g16903.t1	KAF9668580.1	GWHPCBGE069005, GWHPCBGE069006, GWHPCBGE069007, GWHPCBGE069008, GWHPCBGE069009, GWHPCBGE069010, GWHPCBGE071671, GWHPCBGE071672, GWHPCBGE071673, GWHPCBGE071674, GWHPCBGE071675, GWHPCBGE071676, GWHPCBGE071677, GWHPCBGE071678	GWHPCBGE069005, GWHPCBGE069006, GWHPCBGE069007, GWHPCBGE069008, GWHPCBGE069009, GWHPCBGE069010, GWHPCBGE071671, GWHPCBGE071672, GWHPCBGE071673, GWHPCBGE071674, GWHPCBGE071675, GWHPCBGE071676, GWHPCBGE071677, GWHPCBGE071678
OG0000304	GWHPBDOB000661, GWHPBDOB004021, GWHPBDOB019119, GWHPBDOB021924	GWHPCBGB031897, GWHPCBGB035594, GWHPCBGB041563, GWHPCBGB053922, GWHPCBGB057033, GWHPCBGB078019, GWHPCBGB078020, GWHPCBGB082713	GWHPBDOA000838, GWHPBDOA003811, GWHPBDOA011993, GWHPBDOA021828	g10115.t1, g12842.t1, g23342.t1, g581.t1	KAF9665003.1, KAF9674835.1, KAF9676725.1, KAF9680309.1	GWHPCBGE032325, GWHPCBGE035999, GWHPCBGE042059, GWHPCBGE042060, GWHPCBGE045138, GWHPCBGE054290, GWHPCBGE057220, GWHPCBGE078387, GWHPCBGE082854	GWHPCBGE032325, GWHPCBGE035999, GWHPCBGE042059, GWHPCBGE042060, GWHPCBGE045138, GWHPCBGE054290, GWHPCBGE057220, GWHPCBGE078387, GWHPCBGE082854
OG0000305	GWHPBDOB004188, GWHPBDOB015918	GWHPCBGB021369, GWHPCBGB023654, GWHPCBGB031572, GWHPCBGB031573, GWHPCBGB035303, GWHPCBGB035304	GWHPBDOA003646, GWHPBDOA010246	g18223.t1, g18223.t2, g23509.t1	KAF9680119.1	GWHPCBGE021351, GWHPCBGE021352, GWHPCBGE021353, GWHPCBGE023806, GWHPCBGE023807, GWHPCBGE031972, GWHPCBGE031973, GWHPCBGE031974, GWHPCBGE031975, GWHPCBGE031976, GWHPCBGE031977, GWHPCBGE031978, GWHPCBGE031979, GWHPCBGE035734	GWHPCBGE021351, GWHPCBGE021352, GWHPCBGE021353, GWHPCBGE023806, GWHPCBGE023807, GWHPCBGE031972, GWHPCBGE031973, GWHPCBGE031974, GWHPCBGE031975, GWHPCBGE031976, GWHPCBGE031977, GWHPCBGE031978, GWHPCBGE031979, GWHPCBGE035734
OG0000306	GWHPBDOB004285, GWHPBDOB026519	GWHPCBGB031375, GWHPCBGB031376, GWHPCBGB035141, GWHPCBGB069972, GWHPCBGB069973, GWHPCBGB069974, GWHPCBGB069975, GWHPCBGB069976, GWHPCBGB072380, GWHPCBGB072381, GWHPCBGB072382	GWHPBDOA001022, GWHPBDOA003557, GWHPBDOA024564	g16128.t1, g23597.t1, g726.t1	KAF9669394.1	GWHPCBGE031806, GWHPCBGE035581, GWHPCBGE070523, GWHPCBGE070524, GWHPCBGE070525, GWHPCBGE070526, GWHPCBGE070527, GWHPCBGE070528, GWHPCBGE072957, GWHPCBGE078656, GWHPCBGE083092	GWHPCBGE031806, GWHPCBGE035581, GWHPCBGE070523, GWHPCBGE070524, GWHPCBGE070525, GWHPCBGE070526, GWHPCBGE070527, GWHPCBGE070528, GWHPCBGE072957, GWHPCBGE078656, GWHPCBGE083092
OG0000307	GWHPBDOB004999, GWHPBDOB006922	GWHPCBGB057907, GWHPCBGB059737, GWHPCBGB087507, GWHPCBGB087518, GWHPCBGB087520, GWHPCBGB089078, GWHPCBGB089088	GWHPBDOA018364, GWHPBDOA018372, GWHPBDOA018394, GWHPBDOA018396	g19895.t1, g20406.t1, g20419.t1, g20424.t1, g20428.t1, g20439.t1	KAF9664116.1, KAF9664121.1, KAF9664123.1, KAF9664127.1, KAF9664151.1, KAF9664152.1, KAF9664153.1	GWHPCBGE087578, GWHPCBGE087621, GWHPCBGE089249, GWHPCBGE089273, GWHPCBGE089274, GWHPCBGE089275, GWHPCBGE089276, GWHPCBGE089319	GWHPCBGE087578, GWHPCBGE087621, GWHPCBGE089249, GWHPCBGE089273, GWHPCBGE089274, GWHPCBGE089275, GWHPCBGE089276, GWHPCBGE089319
OG0000308	GWHPBDOB005168	GWHPCBGB087171, GWHPCBGB087172, GWHPCBGB087173, GWHPCBGB087174, GWHPCBGB087175, GWHPCBGB087176, GWHPCBGB087177, GWHPCBGB087178, GWHPCBGB088800, GWHPCBGB088801, GWHPCBGB088802, GWHPCBGB088803, GWHPCBGB088804, GWHPCBGB088805, GWHPCBGB088806, GWHPCBGB088807	GWHPBDOA018551	g20249.t1	KAF9663918.1	GWHPCBGE087295, GWHPCBGE087298, GWHPCBGE087299, GWHPCBGE087301, GWHPCBGE087304, GWHPCBGE088979, GWHPCBGE088980, GWHPCBGE088981, GWHPCBGE088982, GWHPCBGE088983, GWHPCBGE088984	GWHPCBGE087295, GWHPCBGE087298, GWHPCBGE087299, GWHPCBGE087301, GWHPCBGE087304, GWHPCBGE088979, GWHPCBGE088980, GWHPCBGE088981, GWHPCBGE088982, GWHPCBGE088983, GWHPCBGE088984
OG0000309	GWHPBDOB007693, GWHPBDOB011000	GWHPCBGB006389, GWHPCBGB006390, GWHPCBGB006391, GWHPCBGB010177, GWHPCBGB027075, GWHPCBGB027076, GWHPCBGB029978, GWHPCBGB029979	GWHPBDOA004915, GWHPBDOA008463	g4157.t1, g8176.t1	KAF9683276.1, KAF9686575.1	GWHPCBGE006177, GWHPCBGE010001, GWHPCBGE027336, GWHPCBGE027337, GWHPCBGE027338, GWHPCBGE027339, GWHPCBGE027340, GWHPCBGE027341, GWHPCBGE030366, GWHPCBGE030367, GWHPCBGE030368, GWHPCBGE030369, GWHPCBGE030370	GWHPCBGE006177, GWHPCBGE010001, GWHPCBGE027336, GWHPCBGE027337, GWHPCBGE027338, GWHPCBGE027339, GWHPCBGE027340, GWHPCBGE027341, GWHPCBGE030366, GWHPCBGE030367, GWHPCBGE030368, GWHPCBGE030369, GWHPCBGE030370
OG0000310	GWHPBDOB008070, GWHPBDOB008072, GWHPBDOB022534	GWHPCBGB024295, GWHPCBGB024297, GWHPCBGB027622, GWHPCBGB027624, GWHPCBGB038902, GWHPCBGB038903, GWHPCBGB040596, GWHPCBGB040597	GWHPBDOA007067, GWHPBDOA007069, GWHPBDOA019593, GWHPBDOA019594, GWHPBDOA019595, GWHPBDOA019596	g25102.t1, g25103.t1, g25104.t1, g25105.t1, g25106.t1, g2805.t1	KAF9678991.1	GWHPCBGE024443, GWHPCBGE027911, GWHPCBGE027915, GWHPCBGE039218, GWHPCBGE039220, GWHPCBGE041010, GWHPCBGE041011, GWHPCBGE041012, GWHPCBGE041013	GWHPCBGE024443, GWHPCBGE027911, GWHPCBGE027915, GWHPCBGE039218, GWHPCBGE039220, GWHPCBGE041010, GWHPCBGE041011, GWHPCBGE041012, GWHPCBGE041013
OG0000311	GWHPBDOB008331	GWHPCBGB024825, GWHPCBGB028076	GWHPBDOA007324	g3053.t1	KAF9682050.1	GWHPCBGE024958, GWHPCBGE024959, GWHPCBGE024960, GWHPCBGE024961, GWHPCBGE024962, GWHPCBGE024963, GWHPCBGE024964, GWHPCBGE024965, GWHPCBGE024966, GWHPCBGE024967, GWHPCBGE028395, GWHPCBGE028396, GWHPCBGE028397, GWHPCBGE028398, GWHPCBGE028399, GWHPCBGE028400, GWHPCBGE028401, GWHPCBGE028402	GWHPCBGE024958, GWHPCBGE024959, GWHPCBGE024960, GWHPCBGE024961, GWHPCBGE024962, GWHPCBGE024963, GWHPCBGE024964, GWHPCBGE024965, GWHPCBGE024966, GWHPCBGE024967, GWHPCBGE028395, GWHPCBGE028396, GWHPCBGE028397, GWHPCBGE028398, GWHPCBGE028399, GWHPCBGE028400, GWHPCBGE028401, GWHPCBGE028402
OG0000312	GWHPBDOB009790, GWHPBDOB025086, GWHPBDOB025736	GWHPCBGB002387, GWHPCBGB004434, GWHPCBGB005407, GWHPCBGB013967, GWHPCBGB015239, GWHPCBGB016768, GWHPCBGB016769, GWHPCBGB017907	GWHPBDOA005896, GWHPBDOA014949, GWHPBDOA015496	g13566.t1, g14106.t1, g7006.t1, g7006.t2, g7006.t3, g8733.t1, g9295.t1	KAF9685444.1, KAF9686012.1, KAF9687658.1, KAF9689134.1, KAF9689765.1	GWHPCBGE002210, GWHPCBGE005136, GWHPCBGE008190, GWHPCBGE014077, GWHPCBGE015146, GWHPCBGE016962, GWHPCBGE016963, GWHPCBGE017837	GWHPCBGE002210, GWHPCBGE005136, GWHPCBGE008190, GWHPCBGE014077, GWHPCBGE015146, GWHPCBGE016962, GWHPCBGE016963, GWHPCBGE017837
OG0000313	GWHPBDOB009858, GWHPBDOB014900, GWHPBDOB023899, GWHPBDOB027042	GWHPCBGB008725, GWHPCBGB012121, GWHPCBGB062545, GWHPCBGB062546, GWHPCBGB064195, GWHPCBGB068857, GWHPCBGB068858, GWHPCBGB071443, GWHPCBGB071444, GWHPCBGB074995, GWHPCBGB074996, GWHPCBGB076692	GWHPBDOA005970, GWHPBDOA024029, GWHPBDOA025077, GWHPBDOA026288	g14722.t1, g16669.t1, g26117.t1, g26299.t1	KAF9668253.1, KAF9668827.1, KAF9671913.1, KAF9687731.1	GWHPCBGE008318, GWHPCBGE011824, GWHPCBGE069476, GWHPCBGE072056, GWHPCBGE075276, GWHPCBGE077050, GWHPCBGE077051	GWHPCBGE008318, GWHPCBGE011824, GWHPCBGE069476, GWHPCBGE072056, GWHPCBGE075276, GWHPCBGE077050, GWHPCBGE077051
OG0000314	GWHPBDOB011405, GWHPBDOB014077	GWHPCBGB065799, GWHPCBGB067612, GWHPCBGB093716, GWHPCBGB095022	GWHPBDOA014186, GWHPBDOA014191	g17394.t1, g17394.t2, g21103.t1, g21103.t2	KAF9661594.1, KAF9670613.1	GWHPCBGE066350, GWHPCBGE066351, GWHPCBGE066352, GWHPCBGE066353, GWHPCBGE066354, GWHPCBGE068176, GWHPCBGE068177, GWHPCBGE068178, GWHPCBGE093912, GWHPCBGE093913, GWHPCBGE093914, GWHPCBGE095266, GWHPCBGE095267, GWHPCBGE095268	GWHPCBGE066350, GWHPCBGE066351, GWHPCBGE066352, GWHPCBGE066353, GWHPCBGE066354, GWHPCBGE068176, GWHPCBGE068177, GWHPCBGE068178, GWHPCBGE093912, GWHPCBGE093913, GWHPCBGE093914, GWHPCBGE095266, GWHPCBGE095267, GWHPCBGE095268
OG0000315	GWHPBDOB013276	GWHPCBGB018794, GWHPCBGB021491	GWHPBDOA011677	g19568.t1	KAF9683345.1	GWHPCBGE018657, GWHPCBGE018658, GWHPCBGE018659, GWHPCBGE018660, GWHPCBGE018661, GWHPCBGE018662, GWHPCBGE018663, GWHPCBGE018664, GWHPCBGE018665, GWHPCBGE018666, GWHPCBGE018667, GWHPCBGE018668, GWHPCBGE018669, GWHPCBGE021469, GWHPCBGE021470, GWHPCBGE021471, GWHPCBGE021472, GWHPCBGE021473	GWHPCBGE018657, GWHPCBGE018658, GWHPCBGE018659, GWHPCBGE018660, GWHPCBGE018661, GWHPCBGE018662, GWHPCBGE018663, GWHPCBGE018664, GWHPCBGE018665, GWHPCBGE018666, GWHPCBGE018667, GWHPCBGE018668, GWHPCBGE018669, GWHPCBGE021469, GWHPCBGE021470, GWHPCBGE021471, GWHPCBGE021472, GWHPCBGE021473
OG0000316	GWHPBDOB016316	GWHPCBGB002759, GWHPCBGB002760, GWHPCBGB002762, GWHPCBGB002763, GWHPCBGB002764, GWHPCBGB002765, GWHPCBGB002766, GWHPCBGB002767, GWHPCBGB002768, GWHPCBGB002770, GWHPCBGB002771, GWHPCBGB002772, GWHPCBGB002775, GWHPCBGB005676, GWHPCBGB005677, GWHPCBGB005678, GWHPCBGB005679, GWHPCBGB005680, GWHPCBGB005681, GWHPCBGB005683, GWHPCBGB005684, GWHPCBGB005686	GWHPBDOA008902	g8568.t1	KAF9689964.1	GWHPCBGE002550, GWHPCBGE002551, GWHPCBGE002552, GWHPCBGE002553, GWHPCBGE005457, GWHPCBGE005458, GWHPCBGE005459, GWHPCBGE005460	GWHPCBGE002550, GWHPCBGE002551, GWHPCBGE002552, GWHPCBGE002553, GWHPCBGE005457, GWHPCBGE005458, GWHPCBGE005459, GWHPCBGE005460
OG0000317	GWHPBDOB016596	GWHPCBGB002201, GWHPCBGB002202, GWHPCBGB002203, GWHPCBGB002204, GWHPCBGB005267, GWHPCBGB005268, GWHPCBGB005269	GWHPBDOA009176	g8865.t1, g8865.t2	KAF9689673.1	GWHPCBGE002045, GWHPCBGE002046, GWHPCBGE002047, GWHPCBGE002048, GWHPCBGE002049, GWHPCBGE002050, GWHPCBGE002051, GWHPCBGE002052, GWHPCBGE004992, GWHPCBGE004993, GWHPCBGE004994, GWHPCBGE004995, GWHPCBGE004996, GWHPCBGE004997, GWHPCBGE004998	GWHPCBGE002045, GWHPCBGE002046, GWHPCBGE002047, GWHPCBGE002048, GWHPCBGE002049, GWHPCBGE002050, GWHPCBGE002051, GWHPCBGE002052, GWHPCBGE004992, GWHPCBGE004993, GWHPCBGE004994, GWHPCBGE004995, GWHPCBGE004996, GWHPCBGE004997, GWHPCBGE004998
OG0000318	GWHPBDOB018971, GWHPBDOB018972, GWHPBDOB018974, GWHPBDOB018975, GWHPBDOB018977, GWHPBDOB018978, GWHPBDOB018980, GWHPBDOB018981	GWHPCBGB054240, GWHPCBGB054241, GWHPCBGB054242, GWHPCBGB057308, GWHPCBGB057310, GWHPCBGB057311	GWHPBDOA005360, GWHPBDOA005361, GWHPBDOA011856, GWHPBDOA011858, GWHPBDOA011859, GWHPBDOA011860	g12979.t2, g12980.t1, g12981.t1, g12982.t1	Null	GWHPCBGE007088, GWHPCBGE007089, GWHPCBGE010797, GWHPCBGE010798, GWHPCBGE054587, GWHPCBGE054588, GWHPCBGE057477, GWHPCBGE057478, GWHPCBGE057479	GWHPCBGE007088, GWHPCBGE007089, GWHPCBGE010797, GWHPCBGE010798, GWHPCBGE054587, GWHPCBGE054588, GWHPCBGE057477, GWHPCBGE057478, GWHPCBGE057479
OG0000319	GWHPBDOB019989	GWHPCBGB052170, GWHPCBGB052171, GWHPCBGB052172, GWHPCBGB052173, GWHPCBGB052174, GWHPCBGB052175, GWHPCBGB055526, GWHPCBGB055527, GWHPCBGB055528, GWHPCBGB055529, GWHPCBGB055530, GWHPCBGB055531, GWHPCBGB055532	GWHPBDOA012842	g12075.t1, g12075.t2	KAF9673880.1	GWHPCBGE052384, GWHPCBGE052385, GWHPCBGE052386, GWHPCBGE052388, GWHPCBGE052389, GWHPCBGE052390, GWHPCBGE052391, GWHPCBGE052392, GWHPCBGE052393, GWHPCBGE052394, GWHPCBGE052395, GWHPCBGE055813	GWHPCBGE052384, GWHPCBGE052385, GWHPCBGE052386, GWHPCBGE052388, GWHPCBGE052389, GWHPCBGE052390, GWHPCBGE052391, GWHPCBGE052392, GWHPCBGE052393, GWHPCBGE052394, GWHPCBGE052395, GWHPCBGE055813
OG0000320	GWHPBDOB026986	GWHPCBGB068974, GWHPCBGB068975, GWHPCBGB068976, GWHPCBGB071543, GWHPCBGB071544, GWHPCBGB071545, GWHPCBGB071546, GWHPCBGB071547, GWHPCBGB071548, GWHPCBGB071549, GWHPCBGB071550	GWHPBDOA025029	g16617.t1	KAF9668883.1, KAF9668884.1	GWHPCBGE069588, GWHPCBGE069589, GWHPCBGE069590, GWHPCBGE069591, GWHPCBGE069592, GWHPCBGE069593, GWHPCBGE069594, GWHPCBGE072143, GWHPCBGE072144, GWHPCBGE072145, GWHPCBGE072146, GWHPCBGE072147, GWHPCBGE072148	GWHPCBGE069588, GWHPCBGE069589, GWHPCBGE069590, GWHPCBGE069591, GWHPCBGE069592, GWHPCBGE069593, GWHPCBGE069594, GWHPCBGE072143, GWHPCBGE072144, GWHPCBGE072145, GWHPCBGE072146, GWHPCBGE072147, GWHPCBGE072148
OG0000321	GWHPBDOB028541	GWHPCBGB046947, GWHPCBGB046948, GWHPCBGB046949, GWHPCBGB046950, GWHPCBGB046951, GWHPCBGB046952, GWHPCBGB046953, GWHPCBGB046954, GWHPCBGB046956, GWHPCBGB046957, GWHPCBGB046958, GWHPCBGB046959, GWHPCBGB046960, GWHPCBGB049193, GWHPCBGB049194, GWHPCBGB049195, GWHPCBGB049196, GWHPCBGB049198	GWHPBDOA027493	g6264.t1	KAF9675243.1	GWHPCBGE047259, GWHPCBGE047260, GWHPCBGE047261, GWHPCBGE047262, GWHPCBGE047263, GWHPCBGE047266, GWHPCBGE047268, GWHPCBGE047269, GWHPCBGE047271, GWHPCBGE049613	GWHPCBGE047259, GWHPCBGE047260, GWHPCBGE047261, GWHPCBGE047262, GWHPCBGE047263, GWHPCBGE047266, GWHPCBGE047268, GWHPCBGE047269, GWHPCBGE047271, GWHPCBGE049613
OG0000322	GWHPBDOB029056	GWHPCBGB006457, GWHPCBGB006458, GWHPCBGB006459, GWHPCBGB010220, GWHPCBGB027029, GWHPCBGB027030, GWHPCBGB029927, GWHPCBGB029928	GWHPBDOA004945, GWHPBDOA008432	g4128.t1, g8150.t1	KAF9683243.1	GWHPCBGE006227, GWHPCBGE006228, GWHPCBGE006229, GWHPCBGE006230, GWHPCBGE010041, GWHPCBGE027267, GWHPCBGE027268, GWHPCBGE027269, GWHPCBGE027270, GWHPCBGE027271, GWHPCBGE030318, GWHPCBGE030319, GWHPCBGE030320, GWHPCBGE030321	GWHPCBGE006227, GWHPCBGE006228, GWHPCBGE006229, GWHPCBGE006230, GWHPCBGE010041, GWHPCBGE027267, GWHPCBGE027268, GWHPCBGE027269, GWHPCBGE027270, GWHPCBGE027271, GWHPCBGE030318, GWHPCBGE030319, GWHPCBGE030320, GWHPCBGE030321
OG0000323	Null	GWHPCBGB024786, GWHPCBGB024787, GWHPCBGB024788, GWHPCBGB024789, GWHPCBGB024790, GWHPCBGB028034	Null	g3032.t1	KAF9682029.1	GWHPCBGE024907, GWHPCBGE024908, GWHPCBGE024909, GWHPCBGE024910, GWHPCBGE024911, GWHPCBGE024912, GWHPCBGE024913, GWHPCBGE024914, GWHPCBGE024915, GWHPCBGE028352, GWHPCBGE028353, GWHPCBGE028354, GWHPCBGE028355, GWHPCBGE028356, GWHPCBGE028357, GWHPCBGE028358, GWHPCBGE028359	GWHPCBGE024907, GWHPCBGE024908, GWHPCBGE024909, GWHPCBGE024910, GWHPCBGE024911, GWHPCBGE024912, GWHPCBGE024913, GWHPCBGE024914, GWHPCBGE024915, GWHPCBGE028352, GWHPCBGE028353, GWHPCBGE028354, GWHPCBGE028355, GWHPCBGE028356, GWHPCBGE028357, GWHPCBGE028358, GWHPCBGE028359
OG0000324	Null	GWHPCBGB074061, GWHPCBGB074062, GWHPCBGB075935	Null	g17914.t1	Null	GWHPCBGE024308, GWHPCBGE024309, GWHPCBGE024310, GWHPCBGE027784, GWHPCBGE065309, GWHPCBGE065310, GWHPCBGE065311, GWHPCBGE065312, GWHPCBGE065313, GWHPCBGE065314, GWHPCBGE065322, GWHPCBGE065323, GWHPCBGE065324, GWHPCBGE067317, GWHPCBGE067318, GWHPCBGE067319, GWHPCBGE067320, GWHPCBGE067330, GWHPCBGE067331	GWHPCBGE024308, GWHPCBGE024309, GWHPCBGE024310, GWHPCBGE027784, GWHPCBGE065309, GWHPCBGE065310, GWHPCBGE065311, GWHPCBGE065312, GWHPCBGE065313, GWHPCBGE065314, GWHPCBGE065322, GWHPCBGE065323, GWHPCBGE065324, GWHPCBGE067317, GWHPCBGE067318, GWHPCBGE067319, GWHPCBGE067320, GWHPCBGE067330, GWHPCBGE067331
OG0000325	GWHPBDOB000820, GWHPBDOB002809, GWHPBDOB004293, GWHPBDOB028356	GWHPCBGB031359, GWHPCBGB031360, GWHPCBGB031361, GWHPCBGB031362, GWHPCBGB047321, GWHPCBGB047322, GWHPCBGB047323, GWHPCBGB047324, GWHPCBGB049493	GWHPBDOA001008, GWHPBDOA001009, GWHPBDOA003549, GWHPBDOA027327	g23606.t1, g6094.t1, g714.t1	KAF9665168.1, KAF9675439.1, KAF9680013.1	GWHPCBGE031793, GWHPCBGE035569, GWHPCBGE047635, GWHPCBGE047636, GWHPCBGE047638, GWHPCBGE049808, GWHPCBGE049810, GWHPCBGE078638, GWHPCBGE083077	GWHPCBGE031793, GWHPCBGE035569, GWHPCBGE047635, GWHPCBGE047636, GWHPCBGE047638, GWHPCBGE049808, GWHPCBGE049810, GWHPCBGE078638, GWHPCBGE083077
OG0000326	GWHPBDOB001147	GWHPCBGB047099, GWHPCBGB049290, GWHPCBGB078750, GWHPCBGB078751, GWHPCBGB078752, GWHPCBGB078753, GWHPCBGB083352, GWHPCBGB083353, GWHPCBGB083354, GWHPCBGB083355, GWHPCBGB083356, GWHPCBGB083357	GWHPBDOA001285	g6205.t1, g969.t1	KAF9675305.1	GWHPCBGE047416, GWHPCBGE049681, GWHPCBGE079090, GWHPCBGE079091, GWHPCBGE079092, GWHPCBGE083486, GWHPCBGE083487, GWHPCBGE083488, GWHPCBGE083489, GWHPCBGE083490, GWHPCBGE083491, GWHPCBGE083492	GWHPCBGE047416, GWHPCBGE049681, GWHPCBGE079090, GWHPCBGE079091, GWHPCBGE079092, GWHPCBGE083486, GWHPCBGE083487, GWHPCBGE083488, GWHPCBGE083489, GWHPCBGE083490, GWHPCBGE083491, GWHPCBGE083492
OG0000327	GWHPBDOB003098, GWHPBDOB003099, GWHPBDOB017964, GWHPBDOB017965, GWHPBDOB028934, GWHPBDOB028935	GWHPCBGB033707, GWHPCBGB037157, GWHPCBGB089532, GWHPCBGB089533, GWHPCBGB089534, GWHPCBGB091380, GWHPCBGB091381, GWHPCBGB091382	GWHPBDOA004713, GWHPBDOA004714, GWHPBDOA021369, GWHPBDOA021370	g22164.t1, g22165.t1, g22453.t1, g22454.t1	KAF9662104.1, KAF9662105.1, KAF9681265.1	GWHPCBGE034108, GWHPCBGE034109, GWHPCBGE037500, GWHPCBGE037501, GWHPCBGE089776, GWHPCBGE089777, GWHPCBGE091685, GWHPCBGE091686	GWHPCBGE034108, GWHPCBGE034109, GWHPCBGE037500, GWHPCBGE037501, GWHPCBGE089776, GWHPCBGE089777, GWHPCBGE091685, GWHPCBGE091686
OG0000328	GWHPBDOB003422	GWHPCBGB033075, GWHPCBGB033076, GWHPCBGB033077, GWHPCBGB036594, GWHPCBGB036595	GWHPBDOA004392	g22743.t1	KAF9680932.1	GWHPCBGE033447, GWHPCBGE033448, GWHPCBGE033449, GWHPCBGE033450, GWHPCBGE033451, GWHPCBGE033452, GWHPCBGE033453, GWHPCBGE033454, GWHPCBGE033455, GWHPCBGE037001, GWHPCBGE037002, GWHPCBGE037003, GWHPCBGE037004, GWHPCBGE037005, GWHPCBGE037006, GWHPCBGE037007	GWHPCBGE033447, GWHPCBGE033448, GWHPCBGE033449, GWHPCBGE033450, GWHPCBGE033451, GWHPCBGE033452, GWHPCBGE033453, GWHPCBGE033454, GWHPCBGE033455, GWHPCBGE037001, GWHPCBGE037002, GWHPCBGE037003, GWHPCBGE037004, GWHPCBGE037005, GWHPCBGE037006, GWHPCBGE037007
OG0000329	GWHPBDOB003951, GWHPBDOB004184, GWHPBDOB015913	GWHPCBGB021381, GWHPCBGB023666, GWHPCBGB031577, GWHPCBGB031578, GWHPCBGB031579, GWHPCBGB031580, GWHPCBGB032067, GWHPCBGB032068, GWHPCBGB035310, GWHPCBGB035721, GWHPCBGB035722	GWHPBDOA003648, GWHPBDOA003882, GWHPBDOA010238	g18215.t1, g23270.t1, g23506.t1, g23506.t2, g23506.t3	KAF9680125.1, KAF9680381.1, KAF9684881.1	GWHPCBGE021361, GWHPCBGE023816, GWHPCBGE031983, GWHPCBGE031984, GWHPCBGE032464, GWHPCBGE035737, GWHPCBGE035739, GWHPCBGE036126	GWHPCBGE021361, GWHPCBGE023816, GWHPCBGE031983, GWHPCBGE031984, GWHPCBGE032464, GWHPCBGE035737, GWHPCBGE035739, GWHPCBGE036126
OG0000330	GWHPBDOB004005	GWHPCBGB031936, GWHPCBGB031937, GWHPCBGB031938, GWHPCBGB031939, GWHPCBGB031941, GWHPCBGB035625, GWHPCBGB035626, GWHPCBGB035627, GWHPCBGB035629	GWHPBDOA003827	g23327.t1	KAF9680326.1	GWHPCBGE032355, GWHPCBGE032356, GWHPCBGE032357, GWHPCBGE032358, GWHPCBGE032359, GWHPCBGE032360, GWHPCBGE032361, GWHPCBGE032364, GWHPCBGE036019, GWHPCBGE036023, GWHPCBGE036024, GWHPCBGE036025, GWHPCBGE036026, GWHPCBGE036027	GWHPCBGE032355, GWHPCBGE032356, GWHPCBGE032357, GWHPCBGE032358, GWHPCBGE032359, GWHPCBGE032360, GWHPCBGE032361, GWHPCBGE032364, GWHPCBGE036019, GWHPCBGE036023, GWHPCBGE036024, GWHPCBGE036025, GWHPCBGE036026, GWHPCBGE036027
